date,home,away,home_goals,away_goals,season,team,opponent,is_home,gf,ga,result,match_id,xg,npxg,poss,pass_acc,yellow_cards,red_cards,clearances
2023-01-15 14:00:00,Reims,Nice,0,0,2022,Reims,Nice,1,0,0,draw,20230115_Reims_Nice,0.97535,0.97535,51.0,81.7,1.0,0.0,6.0
2023-01-15 19:45:00,Rennes,Paris Saint Germain,1,0,2022,Rennes,Paris Saint Germain,1,1,0,win,20230115_Rennes_Paris Saint Germain,1.06256,1.06256,35.0,81.8,0.0,0.0,25.0
2023-01-15 14:00:00,Toulouse,Brest,1,1,2022,Toulouse,Brest,1,1,1,draw,20230115_Toulouse_Brest,1.54762,1.54762,64.0,82.4,2.0,0.0,14.0
2023-01-27 20:00:00,Lorient,Rennes,2,1,2022,Lorient,Rennes,1,2,1,win,20230127_Lorient_Rennes,0.989121,0.989121,33.0,76.2,1.0,0.0,48.0
2023-01-28 20:00:00,Marseille,Monaco,1,1,2022,Marseille,Monaco,1,1,1,draw,20230128_Marseille_Monaco,1.772,1.772,61.0,78.9,2.0,0.0,9.0
2023-01-28 16:00:00,Troyes,Lens,1,1,2022,Troyes,Lens,1,1,1,draw,20230128_Troyes_Lens,0.937263,0.937263,27.0,62.8,2.0,0.0,43.0
2023-01-29 16:05:00,Ajaccio,Lyon,0,2,2022,Ajaccio,Lyon,1,0,2,loss,20230129_Ajaccio_Lyon,1.44596,1.44596,51.0,70.5,2.0,0.0,8.0
2023-01-29 14:00:00,Auxerre,Montpellier,0,2,2022,Auxerre,Montpellier,1,0,2,loss,20230129_Auxerre_Montpellier,1.78521,1.02512,58.0,77.2,1.0,0.0,12.0
2023-01-29 14:00:00,Brest,Angers,4,0,2022,Brest,Angers,1,4,0,win,20230129_Brest_Angers,1.62079,1.62079,41.0,77.0,0.0,0.0,14.0
2023-01-29 14:00:00,Clermont Foot,Nantes,0,0,2022,Clermont Foot,Nantes,1,0,0,draw,20230129_Clermont Foot_Nantes,0.639165,0.639165,59.0,82.6,2.0,0.0,8.0
2023-01-29 12:00:00,Nice,Lille,1,0,2022,Nice,Lille,1,1,0,win,20230129_Nice_Lille,1.38874,1.38874,44.0,81.6,3.0,0.0,20.0
2023-01-29 19:45:00,Paris Saint Germain,Reims,1,1,2022,Paris Saint Germain,Reims,1,1,1,draw,20230129_Paris Saint Germain_Reims,1.99468,1.99468,,,,,
2023-01-29 14:00:00,Strasbourg,Toulouse,1,2,2022,Strasbourg,Toulouse,1,1,2,loss,20230129_Strasbourg_Toulouse,0.899943,0.899943,54.0,77.1,2.0,1.0,9.0
2023-02-01 18:00:00,Angers,Ajaccio,1,2,2022,Angers,Ajaccio,1,1,2,loss,20230201_Angers_Ajaccio,0.413798,0.413798,40.0,67.1,1.0,1.0,19.0
2023-02-01 20:00:00,Lens,Nice,0,1,2022,Lens,Nice,1,0,1,loss,20230201_Lens_Nice,0.396756,0.396756,55.0,82.3,0.0,0.0,12.0
2023-02-01 18:00:00,Lille,Clermont Foot,0,0,2022,Lille,Clermont Foot,1,0,0,draw,20230201_Lille_Clermont Foot,1.75188,1.75188,66.0,84.3,0.0,0.0,5.0
2023-02-01 20:00:00,Lyon,Brest,0,0,2022,Lyon,Brest,1,0,0,draw,20230201_Lyon_Brest,2.29877,2.29877,75.0,87.3,0.0,0.0,8.0
2023-02-01 20:00:00,Monaco,Auxerre,3,2,2022,Monaco,Auxerre,1,3,2,win,20230201_Monaco_Auxerre,1.97716,1.97716,44.0,78.3,0.0,0.0,12.0
2023-02-01 20:00:00,Montpellier,Paris Saint Germain,1,3,2022,Montpellier,Paris Saint Germain,1,1,3,loss,20230201_Montpellier_Paris Saint Germain,0.270069,0.270069,34.0,73.2,1.0,0.0,12.0
2023-02-01 18:00:00,Nantes,Marseille,0,2,2022,Nantes,Marseille,1,0,2,loss,20230201_Nantes_Marseille,1.40304,1.40304,41.0,73.9,4.0,0.0,20.0
2023-02-01 18:00:00,Reims,Lorient,4,2,2022,Reims,Lorient,1,4,2,win,20230201_Reims_Lorient,3.61381,2.85371,58.0,87.4,1.0,0.0,13.0
2023-02-01 20:00:00,Rennes,Strasbourg,3,0,2022,Rennes,Strasbourg,1,3,0,win,20230201_Rennes_Strasbourg,1.25645,1.25645,59.0,85.9,0.0,0.0,14.0
2023-02-01 18:00:00,Toulouse,Troyes,4,1,2022,Toulouse,Troyes,1,4,1,win,20230201_Toulouse_Troyes,2.94929,2.1892,55.0,85.8,2.0,0.0,4.0
